id,titre,source,date_publication,lien,resume,langue,date_ajout
457,Américains et Iraniens se retrouvent en Suisse pour négocier la paix au Moyen-Orient - Courrier international,Google Actualités — négociations de paix,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQVTFmY1VBMFhWdXNfRTNaXzZvbmdpN0pxUHdMOHhtZFAtMnd1ZHVmdTVZeVhlQjI3UkxCQlRvTWJVLUpnZ2ZNWnA1VnU4dlBCdlgzTlpSVzNMSll4RktPdGxnc0JUTUdBenFuWF9LcmEyR255T0VJWEwwNTg3aG9JOFFSNDZmaG93bm9XTEw3R0U4dWVYUmI2MVJQS2VsLTJKblBBajdQc054d2JhdkttUmw5U2hTekRuTVRreVJMelkzcWFUcVI2bVRhMGdQdU54a0puNDFkQTZDXzhfRFlIRWhwQ2I?oc=5,Américains et Iraniens se retrouvent en Suisse pour négocier la paix au Moyen-Orient Courrier international,fr,2026-09-22T19:03:53+00:00
452,"La Suisse, passage privilégié sur le chemin de la paix entre l'Iran et les États-Unis - RFI",Google Actualités — négociations de paix,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQRWtDeTY5RlBqemxlQ25BQ2ZEWHF1dVRSRHkwS0dNY2JWdlVWYUVKSWhaTWRublc3S3lDa2hWVmlUZnM2RkJLblpULUxNTjdhVnBUWWtERFVueEU3NmdDWnBvZklzMG5TRHk4YTA4WmphYmNONUVQQnJXRkdZaW15bE9rWmdab3RZN2JVVDZlYVdoYlRMTGVoOHlXbW5MZWpqdmRTUlNhR3kyMTI1eEhLdWJ4UElBVDNEVXZqb0t3U2JqLWRRWVlQZ0lUbno2Y1dVdmdN?oc=5,"La Suisse, passage privilégié sur le chemin de la paix entre l'Iran et les États-Unis RFI",fr,2026-09-22T19:03:53+00:00
449,"Guerre au Moyen-Orient : les négociations reprennent en Suisse, après la signature du protocole d'accord entre Donald Trump et le président iranien - Touteleurope.eu",Google Actualités — négociations de paix,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQb2s3eG1fYVdqZWR2Y2diM01xdkFrQTBvaGJaMVhpTHJQbkVFN0oybWxLX1h1SjctNlpId3JHakJXY2t6WEFjWHhrRnVzQ1FJVkdGTW5aNGxYR1JkcUtWdy1VTHpxeDBJYmxPZ2E4WGhDOFRMOWlJNmRMc1h1X0NmUklHUHhSSmt6RFQtRVQzRWZwQk41dl93eUN5UFdLbWZPZDdqeXlIdXVKaWRpbXRSUUVKbDBJWkQzR2poZjlFcjJ4ak1VeUlFWlBBLXpuQ2ZvTkNaQXZ2akZwamxldU1NcVRBa0cxaGhtUlBWU09fQmpmVXBBMVJCVG1UYUdaN0E?oc=5,"Guerre au Moyen-Orient : les négociations reprennent en Suisse, après la signature du protocole d'accord entre Donald Trump et le président iranien Touteleurope.eu",fr,2026-09-22T19:03:53+00:00
440,Menaces entre les États-Unis et l’Iran avant les négociations de paix en Suisse - Euronews,Google Actualités — négociations de paix,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQX1QyMnB2bDIzb3ItYmhXUzAwOVh0TjltdGN3eGJ6YWFsdklULXgyaUszaXNYYkZVa0dCUHRDTUpxTGJjR0x2S3VIcGRmbWZwc2RWSW9wTXJUWV92VFFkVmJqU21XLWlvSTVhWUlzVEhYenZsWXQwR18tUUt0bFJlZ3FnUGpEMUstT0JtY2ZRTjQxOWdDVVJDeGFYeFJ5OUdDc1FXV1NkS0diQ1VicjQyNXJiRQ?oc=5,Menaces entre les États-Unis et l’Iran avant les négociations de paix en Suisse Euronews,fr,2026-09-22T19:03:53+00:00
136,PIND targets conflict resolution strategies in Niger Delta host communities - The Guardian Nigeria News,Google News — conflict mediation,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxPMkNrNFUwWmh0ZzhpejBWbFduTy1wbUl4eDZBa3p0MjBLUk0yb0lhb0dWaE1NTHRVUnNyVWtJblNKMldlMW5BNW0tcy1BYjdzLWwxVkNSQUQ0YVBSclZlaGpwRGUySXR4b3laNXZwVHk5Z0hpU3hibXJIRWc1cFZIM1F0dldKdEtIOTQ0NkFlZWpBSEJrckRKdmd5T1JadS1VRDR3?oc=5,PIND targets conflict resolution strategies in Niger Delta host communities The Guardian Nigeria News,en,2026-09-22T19:03:53+00:00
131,Conflict resolution: Bayelsa stakeholders advocate increased ADR adoption - Business News Nigeria,Google News — conflict mediation,2026-06-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxPdTFpVC1iNzR3RHc4aEo2QUxqSW5UN1YzT0lmVEMzcU02cS1ha2JXVmliU0d5d254UzdxXzJ1RkxPNFR6eDc1STU1X1o5S3dYSnVQZ0JwQ1JYUEJGR2ZrWHRsbkZjZXNqZU1nTWRYVE14ZFpfUXBqVV9NWGIxeFBrRXdUS0laeU9SMy1OV2lPYUh6OWVmeTRRUmF6SzR6STIyVnNrS1lfLTg5cmxHZmc?oc=5,Conflict resolution: Bayelsa stakeholders advocate increased ADR adoption Business News Nigeria,en,2026-09-22T19:03:53+00:00
349,Brussels Airport : le service de médiation est en plein conflit d’intérêt et concentre les critiques - L-Post,Google Actualités — médiation de conflit,2026-06-20T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMVZ1Uy1CdFFyX2FIa1U0a05mRW92a190bFNnenZ6MUh0SUxKZENSUHk3R2VVV3VYbERWbXNacExqM0RUQS0yYnlRSUVnaW0zbEdYYURxemtqNUNHY3pmeVpOczFrZGE2MklyRXZXNlNEdzFiVjg4ZFF2YU9iQkZmYzE0VXpjdHFicV81SHdYb05KUTVvV0xPV2RabnkzRHJUc1RtZEc1MnlGUEJvUmlySDEtQXJSaXJWRGtPaEhzWEtzak3SAcgBQVVfeXFMUGJQTlowVl93dzFlZ1RIT0VBVmdaZXBQdHQzX0hTM0pkQk9mUGRMdzFiaXc5VnBnOVhtc1g5X0dRV0Q3WDFNSEtUM05IWHpxbnJSdS0tQXBUT2d3U3V4MU5YME91VDR6VW5KTkpHRWlwWVpJMG1UQWlwTFJ3eGRwTDZWb2xmelRaeGRtSHlrZ1VKMlNlTHJqUURvMjRRck9YdzBJRjdtcUhsV2h0ejBSRy1qeEwtZzBRb2tfYU5YTk1oeGdZdXg0R3U?oc=5,Brussels Airport : le service de médiation est en plein conflit d’intérêt et concentre les critiques L-Post,fr,2026-09-22T19:03:53+00:00
505,"Suite aux frappes israéliennes sur le Liban, l'Iran suspend ses négociations avec les États-Unis - Cryptoast",Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxQcWVlSUZLb1JDOWtmWEFOc2JmMXR3cGU2OVRzS2x1U1k5UWVCWmhhVnVhZVJLNzVFWHpuM21LLUZUUWJUY0VfaVd3T2F6Rm5xSm9JaFBkeTJmQW03dVZlOUhNUERhYzRYWXZPNVVoTU5vLWxEMGswNXVEMHpiSUVWS21JQUVnbTZRX0lZaE95Z2lBVFdaUk5oNjRXOE4?oc=5,"Suite aux frappes israéliennes sur le Liban, l'Iran suspend ses négociations avec les États-Unis Cryptoast",fr,2026-09-22T19:03:53+00:00
500,"Accord de paix entre les États-Unis et l'Iran : les négociations prévues ce vendredi en Suisse finalement ""reportées"" - L’Écho Républicain",Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMihgJBVV95cUxNMUlscXlodm5PYWs0a19sWTVXa1l1b01tTUZMdFAzc2M0M3FaemF6QkprdVVkcEJ5ai1jSW10aXVhek80czE5WUFhNWwwQmUwd2s1eXM1eXJMaWJRQWI1eU13SlVTQnYtZ2ptTjlQM1hkdHV2SjMtVl9qV2FSdWNDZjJkcFJYQzZhWlRRVnJJMldWWVhYS18wQnprU1h3VG9SSXpXdlMyVXN4eTFvel92R2ljVHlzNm93NkVxME90dDViU2pOVzRUWk5fMmVTYkp0MHN1VlhxWmVqUjJiT3RSNlhaNmRQRGZsUnJYX1J5Q2Q2WmZqSTRxOWhnTUtuYlQydmpFd2Z3?oc=5,"Accord de paix entre les États-Unis et l'Iran : les négociations prévues ce vendredi en Suisse finalement ""reportées"" L’Écho Républicain",fr,2026-09-22T19:03:53+00:00
486,Le pré-accord de paix Etats-Unis -Iran est déjà fragilisé après le report des négociations de seconde phase - Investir Les Echos,Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMiigJBVV95cUxNWU5RRnBHUEd5bHpDWXlZZV9OQ01MRWtLTkRZSlA2ekYwOGc5VHhLM21kM3RLdXJxeGtrSHpHNFhjaTgweVpmNDZBaXkwaGRoZjdVMFhFdVZKcXc1X2FQeGRRMVJxcnUtemF1TUgyRmY0TUdWcW9nbUFNU0lRazVFdFpRUFpUcnQzYVVCaktlbjgtM1o3cHNNOTBKblE2UXowYUk3N1RhYk4ydENYNHFGb3RrSXpBRXU3Zk5TUURwUHRaX2cyWVZodWhmVllfOU9LZXAtUXVBMUk2c2Z6dEp0SzRZdHktZ1QtWDlpTWE2MUs0S2NRcnVHZmxnUl91bzZZVEdNc0ZaSFpwZw?oc=5,Le pré-accord de paix Etats-Unis -Iran est déjà fragilisé après le report des négociations de seconde phase Investir Les Echos,fr,2026-09-22T19:03:53+00:00
468,"Guerre au Moyen-Orient : les négociations en Suisse reportées, elles étaient prévues ce vendredi après la signature de l’accord de paix - ladepeche.fr",Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMijAJBVV95cUxQTS1mMkx0cURqX0dFWXR5dVBRbUttM0xGWi1JMGhFN0VaZHNGaFhGNTEtczhvREdXRVMtYTlPclNaeFdnOFJxamJsS0c2UHV4S3BIUUhzVnZDRVFrT3VMSGVtSjd3N05URllpOHZiTzhGc2NYOGo1WVg0N3R4b0RTVDRkbTBzZWhjUkxYTUtQOFB3Ty1GUkpGYmVwN21JUWMxdW8xYUFOdUJmVUp4Umw4SjAyMjc4c3J6Nl9SZC1xVExDS25qVDB6b3FmYlNDQTRCSnp1MEYtc3E1OTNVNzZpNnIxWjhWakx0U21EMm8yalR2Z3hDY2RIQzlUWi1iUDRtdzhOZDlBQWxXbG9k?oc=5,"Guerre au Moyen-Orient : les négociations en Suisse reportées, elles étaient prévues ce vendredi après la signature de l’accord de paix ladepeche.fr",fr,2026-09-22T19:03:53+00:00
459,Les négociations qui devaient s'ouvrir en Suisse entre l'Iran et les États-Unis sont reportées - radiofrance.fr,Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQM1g5dkpCOTZKN1BYU2xHQ1F3OVhnRU1DRVhGN1JkTHhmWUZmNjRSM3g1dlVrYWJtOVBMaFZaZV9jRks0NUswSmlMZ21MSE94ZV9ZdjlTM1ozR1kzTzJMeTR6ZHRkZWVkN2VxRFB1d3VhZFk4WV9aMl9MZFFXSkFVS3JlWGQ5Zko4M3QxQ1B3RUtJREZyRndQV3psOWNsd3NmZXB6NGRuSEVXMWpGRFpnU282T0hVQ0o3V0p6eTFaVWc?oc=5,Les négociations qui devaient s'ouvrir en Suisse entre l'Iran et les États-Unis sont reportées radiofrance.fr,fr,2026-09-22T19:03:53+00:00
442,Iran-Etats-Unis : les négociations de paix en Suisse annulées ! - Boursier.com,Google Actualités — négociations de paix,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxOWDRrekZUX2FPN01RS0NiN2xlR3ViTnBZUERybjhEU25PM0VaQzJDUWVYZWV3eWxyaDNfRVpELUpFcG51WjhhSTUxM2NXSi0yYlRhdnRPUkRWM0NpWVdZV1duVHQtekh4d3FjM1ExT1VKWEdUMC1TbmJQd1NIVE9mV0Q0ZE9JbTVjV0hHZm1BYXEtWjNLRVpuMkd4ZDF0VVczazVLOXRBNVRJZDZ0LU02MjE0b0tNdw?oc=5,Iran-Etats-Unis : les négociations de paix en Suisse annulées ! Boursier.com,fr,2026-09-22T19:03:53+00:00
314,Delayed talks show next phase of Iran peace talks will be just as bumpy as the first - CNN,Google News — peace talks,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMif0FVX3lxTE5JVUZ1cU9mcDN3NmJ2MThpanowR0ZFQUNUQ3hTS0JDb2dmY1AxMkJiajlmS3B0N1Bfa25xZ1ozMm0xZnd3RkcyQ0dTZUtiR0MxTmhWOVR5clUycklEblNrV21JMmxiUWduWlY3TktVU2d0dk5sQ3NuRXZXV2p1SXc?oc=5,Delayed talks show next phase of Iran peace talks will be just as bumpy as the first CNN,en,2026-09-22T19:03:53+00:00
307,Iran peace talks stalled - localnewslive.com,Google News — peace talks,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMifEFVX3lxTFB1RHdFcW9ac3BaZmUxejlBcmwwbEJ3NVhSQjZXQkRNZmk3a055alVwb1phZkZHcEVQTHh5RGU4U1Y1NzdieHRXa1pUZHBLOFJuVVJhMThwSE10a1RVZXIxcktmMzV2Tm15dGJ4SHprYWNfcm1OSE01by1PWmc?oc=5,Iran peace talks stalled localnewslive.com,en,2026-09-22T19:03:53+00:00
295,"US-Iran peace talks delayed, Israel-Hezbollah ceasefire announced - KCRA",Google News — peace talks,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxQY3FNTnJVNklXeUFTSlhMY0F3Nm5BdTdubUZKYnhabUZ5akY0bGpDNFEzS1F0TDk0UHhDVnRnQWxkTkJmQ29za0x2SWxvbW5SVEtwdDA2YjRvN2dYcGtrVkRHSWFNUGN5bnFENTI2dUtGWjhNcTA1VURoWGI4QUx3UFpNVmhjLXZSS0NLekU1NjZjdWROT1hv?oc=5,"US-Iran peace talks delayed, Israel-Hezbollah ceasefire announced KCRA",en,2026-09-22T19:03:53+00:00
175,"For retired judge Daniel Ramirez, mediation is about finding peace - Daily Journal",Google News — peace mediation,2026-06-19T07:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQT2dhZ0F6ZlYyN2xWX2xfX1hWS0dSb1RGbVVyX3YyMkRRanF1X2pXaFhmYjNfTWJqYUYwN3BldGZsTjFrRjRUSmVlNXl1MFVpXzIycnhZbzRiT0ZDZEhKVXl1aXJhVnBUNDVnS2xuWGVzWVRaZ3VTNXZlX2ZqUV9JUmJTQmhjenNSRGh4QjJjMWxHMHNyVjRlMVhOeFo4X0h0WHBFck5RSmhZMWZHeUY4?oc=5,"For retired judge Daniel Ramirez, mediation is about finding peace Daily Journal",en,2026-09-22T19:03:53+00:00
518,"Guerre au Moyen-Orient : les négociations sur l'accord de paix prévues ce vendredi en Suisse ""reportées"" - laprovence.com",Google Actualités — négociations de paix,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNNUxlZF9lTmdnbC1PZlA4b1BMb3JQcXd4c2t1Vmx1RUFTaFJkTU5halp0YUZFeFZzZ0RyMmxiMm9oc0VVbHB4SkRBOUtFQkctamxlTDVTRWphS0JWUGpxbDVSNHB2RGxuUFZoUEE2bGtOWlpDNy1DZEdCMzJxdEVLWFJZNnpLdW1mNXhqeWVOQzk5NE5ZWGViekcyZ3hGUHNveDBWMTc1R2lXR0VuMUxjWU16V012dGhRQS00RDEzNjc4cVpubWJmQWFDbGxYT2FocVVHcktUNlFZeGZBekYxdjJ6dm1ZeGs3X2d5T09ycUxDTmpX?oc=5,"Guerre au Moyen-Orient : les négociations sur l'accord de paix prévues ce vendredi en Suisse ""reportées"" laprovence.com",fr,2026-09-22T19:03:53+00:00
481,Trump signe accord initial pour la paix en Iran et rouvre Ormuz - Euronews,Google Actualités — négociations de paix,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPMkR6aUxJTWR2X29hRGJaVUp0UHNsMDJJRGVtdno4OUpkeUxhWjZMcm1iMUVEVlZ6SGgxaE1oZXdseTRjU20zMEtnSC1icXRjX21qLUdpSTAxRXRwWjRXXzAyd0hUd3hxZUpBX2ViMkNLb0dVdjlLWnpUbGxJSktUOTUxWmM4ZUllazJOeGlPQmg2bmlTcVg0aklYNm1PU2tZaE1nTk5zeWVpajBwTlE5UEU4QkFEQXFzVi1RZ0RPR18tQWc?oc=5,Trump signe accord initial pour la paix en Iran et rouvre Ormuz Euronews,fr,2026-09-22T19:03:53+00:00
477,"Guerre au Moyen-Orient : réouverture d’Ormuz, nucléaire, 60 jours de négociations… Les points clés de l’accord de paix entre les États-Unis et l’Iran - Sud Ouest",Google Actualités — négociations de paix,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMisgJBVV95cUxOdmlNamlaZGlOZkJRaC1kWTZ6TS14Z1hWT25MRVA2XzBOekI3TlVfc2NYS1FyR2JmYmh1YmQ3WDdkdzFoa253YXdDVXZpazdTLVlkR1Q3Z3BGaWE3eFotUEQwS3pUU3ZnWkZfbjF0VU5PeVpFQ01acVdrU2MwazJjWnQtMnFtU1JEbklZTjJRNi1yV3dzTUtXNXZiMG9YMnViNWJLanhJd0dudTNpZWRqY1pzdHBXUmNweWp5SGpadG5fd2xSc2pFTU5BTHo1LXBXRXhkWlZTMlZVZmhGTFJ3TlI0UzFJNGw0RWtXWTRUNE5neHZ0bV9fb2xoZ2JnWmx5VDRHMTFraWhRV0EyR0Z2VTZ0LWVUWTdqZXZrSXJnMTNjdFJhMGRZT3N5Q0JaLTE5N2c?oc=5,"Guerre au Moyen-Orient : réouverture d’Ormuz, nucléaire, 60 jours de négociations… Les points clés de l’accord de paix entre les États-Unis et l’Iran Sud Ouest",fr,2026-09-22T19:03:53+00:00
469,Iran–États-Unis : un accord de paix est-il possible ? - IRIS - Institut de relations internationales et stratégiques,Google Actualités — négociations de paix,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMihAFBVV95cUxNRmo0LWtuSTVFbTYtMllNZWhGY3I5TUF0cURJRGRQUTd6RENHZ00wenVncVF4Q3FIOVJOSVNNa19JRFc1V2hpMmZjTUlOanpyd0VPYzRVN0hHR2ZUUW83ek1xSDdUVHRxZUpfWDd6UmF5SkpoMGhRNnFfY1JYelVSdXAyRDE?oc=5,Iran–États-Unis : un accord de paix est-il possible ? IRIS - Institut de relations internationales et stratégiques,fr,2026-09-22T19:03:53+00:00
451,Comment le Qatar a sauvé en toute discrétion les négociations de paix entre l’Iran et les Etats-Unis - Le Temps,Google Actualités — négociations de paix,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMi2AFBVV95cUxONkk0UlNselNWclEwT2pXVlV5VmlQSHN1R1VrQUxZa0N1NjdwaTdhTnd5RnU3ODZ3QWZHM2puVGNYVDlEa2U5WXJnMFFfNnlKb3h0Uk1EbzhYaWdfQVhXdHRyUklNazE5ekd3cVlTQlF3LTN1RVpTX0dER3pwdW5KQm9vLUpZNVJ1TUptczFtVFFLOHlMUzlSejNmTHZzVDhNc0lMYzR5dG9KcWhHX3E1Z0ZNSHNnSnI0ekZLWUNudTRuUjRuZXN2bUxSWDdBVGtVd2JXVG50RkM?oc=5,Comment le Qatar a sauvé en toute discrétion les négociations de paix entre l’Iran et les Etats-Unis Le Temps,fr,2026-09-22T19:03:53+00:00
151,Peace Mediation Could Be Japan's Next Big Diplomatic Tool - JAPAN Forward,Google News — peace mediation,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxPdFZqMDhkRFBZV3RFVDVnMEp1S0R0RzN6ZmhuUHBJMXhPUkF4Z1ZUZl83WTZrZldYdkhRZVhJYmtsRzV1SEhUc2ZhLW9pendFMkhYblpKUnV0NllxdER1Z3MtOXl2Mk0xSjJ4ZXpNc0FueXVfWTczY0stNzREYUlrOXFRTlZyZ200UENxYg?oc=5,Peace Mediation Could Be Japan's Next Big Diplomatic Tool JAPAN Forward,en,2026-09-22T19:03:53+00:00
92,The Nikkei Forum: CMI’s CEO speaks on the importance of mediation diplomacy - CMI - Martti Ahtisaari Peace Foundation,Google News — conflict mediation,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxON3hYb1RmUUN5YWxSVlJFU1BOMTFCQ0F1Q2tNRmxzWEFNUndrcnBzd1lTU3JvcVBHcHVWWE8zbVlLYVVuTzlXZnZESWdITWFjbF9INXFfWnM3cmhvcnF2Wm54TlA0VUVsZG1sby1KempWOHJHcnh2bVBWb1pMYl82cmFSeTJ4cE55em9ZeE95THBackNqOXVwZmZiclQzaFFXSmc?oc=5,The Nikkei Forum: CMI’s CEO speaks on the importance of mediation diplomacy CMI - Martti Ahtisaari Peace Foundation,en,2026-09-22T19:03:53+00:00
64,Meet the world’s new peacemakers - The Economist,Google News — conflict mediation,2026-06-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxPNUVWLUcxNUFDeTEzLUNVZmg4Q080Rlk0OWV1S0NTYndCZ3Q4QWhsaFZQWWdIdEMxeHkzbzNMc2tjdXNLNnh2UVlNUWVhaHV6ZXk2MVdFVFhhLUNmM0VyQ05GM1o4NTJ5d1F3SHZ6VnpuVzY0V1ZMZlRuOHJZWDFyMXNhSVNyRTRncGc?oc=5,Meet the world’s new peacemakers The Economist,en,2026-09-22T19:03:53+00:00
482,"Guerre en Ukraine : l’Union européenne a eu des brefs « contacts » diplomatiques avec le Kremlin, selon le président du Conseil européen, António Costa - Sud Ouest",Google Actualités — négociations de paix,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMizAJBVV95cUxPU2hCd1ZDcUd0WjlRbFRXX3JZX2EzazRTODFfMzBIeEhJZXJSdk0wc3hVZDdoWmVIcERyNEoxeV9mUm9XUUtSMEVTTk1kM0NQQnJIWkVDYkpUYkhtbmxZcEdEV0JHR2NXZHBad2FUZWdUNXJVU3RBVmxUeFVpZ0dBUFVLT0wxelp3TElmMnlwX3luWlhwR0ljcDg3MzEwbnlER2M2V3hDS01UTld1RlpveEY3UnM2NGpwUjl0a3hRd1hmQkp4QTdNdjVxTlJwbGFqQlhSUUw3dnhmUnJsNWNpQWtIMW1hUFZkRUZWZzkxbGNXbHdRd183TW9CNHV1dWtUazhvby1vb0xUTUYxbkpHeGJCaXdid0tJOEJxOUFuVUVOczlkX0NuNjhiMm9xYk5pQ2oyUVc5MUl0ekNmb3l5WEUxTWhOeXV0VXVKYg?oc=5,"Guerre en Ukraine : l’Union européenne a eu des brefs « contacts » diplomatiques avec le Kremlin, selon le président du Conseil européen, António Costa Sud Ouest",fr,2026-09-22T19:03:53+00:00
429,"Les femmes : premières à payer le prix de la guerre, dernières à négocier la paix - UN News",Google Actualités — négociations de paix,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1aQlpTQWNFS1JleW50T0FUbDI4RlFKS19FVkIyNFJwLW1rOTlYQVRDX3daQjRJRk41MzNZQzBCdmllbTE4eFpGa3RIRUFKY1FNZFN2OEs0TQ?oc=5,"Les femmes : premières à payer le prix de la guerre, dernières à négocier la paix UN News",fr,2026-09-22T19:03:53+00:00
202,Trump Declared Peace in Congo. This Is the Reality. - Human Rights Watch,Google News — peace mediation,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMijgFBVV95cUxNaEk5MG9RRjRYVWpiVzV4ck9ZVlJtdkdWcHNqMTAtcktmWHFwVldxTUJRZWJaUWdwYnhvem9hUm9FWTRXaEdWeHBQNnlBZ0YwWHFEYWNCbVN3elRreWh2ODVoMFdaamJZRmRxQ3RxSXBMTGJEWldybkRQdFptTlFucGFXSUVHbXNWalRMWkl3?oc=5,Trump Declared Peace in Congo. This Is the Reality. Human Rights Watch,en,2026-09-22T19:03:53+00:00
176,"Speech: Women, the largest and most reliable constituency for peace, ready to participate - UN Women",Google News — peace mediation,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMi2AFBVV95cUxObmNvS0p4Y3prTElCMjJhQVdKM0JzdzRBWmc2azROSWRfSTF2MHV5aVExSmJjLU1rWGE4dVNsRzFKTXhOTHAxbGF0LUJWOFZGMUFqbmNBRE1ITG04RTZsOTItSUpDUHlscGtWWl9qbEhkejlxcllkUDBsTVBjRWIteTFmRjhFNzVoalpvb1ZMdmppT01mMlN4ckVJRzg3cGNRNnNWRFhjOXoydlFkdFk1YWhLa0RDM1JUTjRSTjNoOF9YZmFza1dWSGNGdWRYRVlXTGlVdEhPUDI?oc=5,"Speech: Women, the largest and most reliable constituency for peace, ready to participate UN Women",en,2026-09-22T19:03:53+00:00
174,"Dr. Akiko Horiba, Director of the Center for Mediation Support, Speaks at the East Asia Gender Equality Forum - 笹川平和財団",Google News — peace mediation,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMia0FVX3lxTE4tdzJUNS0wVXNmRzY0RlJTQ1c0bW1HbkxadEZMTGFHQkVpc05JOEhDV1J0UjJXeW11SzBRZkw4U0U5WTd0dnRlVkJCZTdKaUtwSnNkbkc4clhXT1M2c1F3YmlyeFpwR0QyZTd3?oc=5,"Dr. Akiko Horiba, Director of the Center for Mediation Support, Speaks at the East Asia Gender Equality Forum 笹川平和財団",en,2026-09-22T19:03:53+00:00
80,"Women’s Role in Peace Processes More Urgent than Ever as Violent Conflicts Multiply, Rage across Globe, Speakers Tell Security Council - UN Meetings Coverage and Press Releases",Google News — conflict mediation,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9jbkxEdDJzeW1BejF2OWd4V3YwVnpKdUkyN1pCOUd1bnFvN2lRSVIxaTBRVHFXNVlpdjR6VU9IRFlYNUNRN3djeHllU1YxcmQ3eW5hdGJEUQ?oc=5,"Women’s Role in Peace Processes More Urgent than Ever as Violent Conflicts Multiply, Rage across Globe, Speakers Tell Security Council UN Meetings Coverage and Press Releases",en,2026-09-22T19:03:53+00:00
70,Norwegian peace diplomacy - is it facilitation or mediation? And why this matters. - Peace Research Institute Oslo (PRIO),Google News — conflict mediation,2026-06-17T07:00:00+00:00,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9Wd2dIb2drRFlBaUhpWk9NdkRoRkQ3dDVDTXYzOTBmM0tadndLakhMS1dzajVmbUU1Y3NiT3BCRE9FdEY2QTBNZ0Z3?oc=5,Norwegian peace diplomacy - is it facilitation or mediation? And why this matters. Peace Research Institute Oslo (PRIO),en,2026-09-22T19:03:53+00:00
491,"Guerre au Moyen-Orient : prévu dans l’accord de paix, le fonds de 300 milliards de dollars pour reconstruire l’Iran embarrasse Washington - ladepeche.fr",Google Actualités — négociations de paix,2026-06-16T07:00:00+00:00,https://news.google.com/rss/articles/CBMijgJBVV95cUxPYjFYUkg2MUdIV2lqTVdFTHloNHptOTMxMzZBeEY0OTBKbFFMS0Y5WUxwMk9Va2RmY3RZcFZGNDdlRVltUnJhTTdOb25idHJPOEVFX21hNGVxUHZTWng3SUMya3JpZU44OUc3Z2luTW9Pd3kzSjhiUWhyUzNhM0hPaVAyMjl6bVI2SnpnOHRBSFNVOXV3QW5rSVBXWEpLazA1aVlBWTdNMFlhcVhhbTcxejdVMWZyQ0ZKaHp4cTVFU29XU0E5X0FyNEtNelRYZzh2MGMzcC05UWFXWDltaVAwQUZ5S0NKWloyWFJlUWFwR21ndmV6dDdqSS1mSlJubHRucXFMOHNaYzVlVmRnQVE?oc=5,"Guerre au Moyen-Orient : prévu dans l’accord de paix, le fonds de 300 milliards de dollars pour reconstruire l’Iran embarrasse Washington ladepeche.fr",fr,2026-09-22T19:03:53+00:00
